scenario_id,measurement_type,source_experiment_ids,mcu,configured_clock_mhz,available_ram_bytes,available_flash_bytes,security_category,latency_budget_us,recommended_variant,decision_reason,source_measurement_hash
SCN-57adf36f705742c0,derived_recommendation_scenario,,STM32F072RBT6,48,4096,131072,5,100000,UNSUPPORTED,no observed configuration meets all constraints,57adf36f705742c0d381170eec7f090f2a98d2a868431b5433831d3e3bfed88a
SCN-a46ffe852b6253b4,derived_recommendation_scenario,,STM32F072RBT6,48,4096,131072,5,250000,UNSUPPORTED,no observed configuration meets all constraints,a46ffe852b6253b4c5ce65afdd954ca422eca3e125050e9943b409fc552f3451
SCN-5ca5f1c863763150,derived_recommendation_scenario,,STM32F072RBT6,48,4096,196608,1,0,UNSUPPORTED,no observed configuration meets all constraints,5ca5f1c863763150397c3d9ecb250b8d4d01a0973dd9d82a694dee25e62ab0c7
SCN-45420f3834cad839,derived_recommendation_scenario,,STM32F072RBT6,48,4096,196608,1,2000,UNSUPPORTED,no observed configuration meets all constraints,45420f3834cad8391ae92ddd30f72d03356de8db2dd44875b247b6db825f5e64
SCN-25399658da56602a,derived_recommendation_scenario,,STM32F072RBT6,48,4096,196608,1,5000,UNSUPPORTED,no observed configuration meets all constraints,25399658da56602abc977bd9b3c7d1668a3902de191fdaeb8d9dac575bbb134b
SCN-a3e5b11f9baa73b3,derived_recommendation_scenario,,STM32F072RBT6,48,4096,196608,1,10000,UNSUPPORTED,no observed configuration meets all constraints,a3e5b11f9baa73b3afba75b35a77765280e80d7191e06088d52870bdd5f8a7a4
SCN-a0cd11d60a626f41,derived_recommendation_scenario,,STM32F072RBT6,48,4096,196608,1,25000,UNSUPPORTED,no observed configuration meets all constraints,a0cd11d60a626f41c6564c3f187aa91daf4a8d9910658d1f1af1a151919d163f
SCN-e24b32762de5ae5c,derived_recommendation_scenario,,STM32F072RBT6,48,4096,196608,1,50000,UNSUPPORTED,no observed configuration meets all constraints,e24b32762de5ae5c8cc78bb8a629786fc0494ac8fabbdae6dac0edb31392f7de
SCN-f3acbcfb96b8d9e1,derived_recommendation_scenario,,STM32F072RBT6,48,4096,196608,1,100000,UNSUPPORTED,no observed configuration meets all constraints,f3acbcfb96b8d9e1f1a54f9f420c76cc8212f7a3d3ced54751ed8db1caf4b2b8
SCN-e1329cd023ecbfa8,derived_recommendation_scenario,,STM32F072RBT6,48,4096,196608,1,250000,UNSUPPORTED,no observed configuration meets all constraints,e1329cd023ecbfa805d7a318935cad9233b0165389ec712fb62ff99e1fe49885
SCN-d43b87d696706219,derived_recommendation_scenario,,STM32F072RBT6,48,4096,196608,3,0,UNSUPPORTED,no observed configuration meets all constraints,d43b87d696706219e29a62676196b42fb2844a61244d5902903cffca8cc775ee
SCN-268f72c3e874e586,derived_recommendation_scenario,,STM32F072RBT6,48,4096,196608,3,2000,UNSUPPORTED,no observed configuration meets all constraints,268f72c3e874e58630368cba0a7f98c982dfadc7cc40ca67dc8bcf2e484d25db
SCN-917b4f4814dd3630,derived_recommendation_scenario,,STM32F072RBT6,48,4096,196608,3,5000,UNSUPPORTED,no observed configuration meets all constraints,917b4f4814dd3630b0398171d56745fe1b62905c0a7e0a79fd11af4d0356c534
SCN-e069860071f5b060,derived_recommendation_scenario,,STM32F072RBT6,48,4096,196608,3,10000,UNSUPPORTED,no observed configuration meets all constraints,e069860071f5b06054cd87832bf0daa5056d1239e22512b4fb3e682258421166
SCN-a729a63e87329840,derived_recommendation_scenario,,STM32F072RBT6,48,4096,196608,3,25000,UNSUPPORTED,no observed configuration meets all constraints,a729a63e87329840ee849f8cb2e67e4fc81f0d9b6351647cf7938ede55e8cd1b
SCN-76f25bfd39cd1327,derived_recommendation_scenario,,STM32F072RBT6,48,4096,196608,3,50000,UNSUPPORTED,no observed configuration meets all constraints,76f25bfd39cd1327f6b1063f9e990f1b1bc4f6704044eb232242b0a35e3c5123
SCN-005cedf1e24580cf,derived_recommendation_scenario,,STM32F072RBT6,48,4096,196608,3,100000,UNSUPPORTED,no observed configuration meets all constraints,005cedf1e24580cf1cabafdfdea4af1ae153a74ad6d645a3eb770267a81be13b
SCN-cedc089534538b58,derived_recommendation_scenario,,STM32F072RBT6,48,4096,196608,3,250000,UNSUPPORTED,no observed configuration meets all constraints,cedc089534538b58052e54cdf4ec7f7e584c431ae3f3d0b087649fa19f222c07
SCN-8178a3a40649d441,derived_recommendation_scenario,,STM32F072RBT6,48,4096,196608,5,0,UNSUPPORTED,no observed configuration meets all constraints,8178a3a40649d441709b3b8c254d6d6cb757aea985abae047c1bcb8624b950ab
SCN-4e374c1a16d3c186,derived_recommendation_scenario,,STM32F072RBT6,48,4096,196608,5,2000,UNSUPPORTED,no observed configuration meets all constraints,4e374c1a16d3c186757d6159b2674a5558882792fc1d2a15a749247bbf76a4cc
SCN-3f98411418eb53cb,derived_recommendation_scenario,,STM32F072RBT6,48,4096,196608,5,5000,UNSUPPORTED,no observed configuration meets all constraints,3f98411418eb53cb7f9c69a9d97536722cb60761f2150515266205c445eaed40
SCN-16fb146288152191,derived_recommendation_scenario,,STM32F072RBT6,48,4096,196608,5,10000,UNSUPPORTED,no observed configuration meets all constraints,16fb1462881521912759dfac2693daf0766b2291ab53690ac55c4c4661360e56
SCN-5ae4351fd0499568,derived_recommendation_scenario,,STM32F072RBT6,48,4096,196608,5,25000,UNSUPPORTED,no observed configuration meets all constraints,5ae4351fd0499568e0525c7526585433c094711775ca0aca83eb74506d64809a
SCN-7343f1d7de407980,derived_recommendation_scenario,,STM32F072RBT6,48,4096,196608,5,50000,UNSUPPORTED,no observed configuration meets all constraints,7343f1d7de407980e6cde9285eeed6245a0681de828d544810c27af318a554e8
SCN-ccc5a2865f3d5e11,derived_recommendation_scenario,,STM32F072RBT6,48,4096,196608,5,100000,UNSUPPORTED,no observed configuration meets all constraints,ccc5a2865f3d5e113bca1fc94bfb0917c0d52f5279773e720d602d50249df680
SCN-c3bc75289db69bf8,derived_recommendation_scenario,,STM32F072RBT6,48,4096,196608,5,250000,UNSUPPORTED,no observed configuration meets all constraints,c3bc75289db69bf80349c35bb3f5e51f9490d7d04d42a93b0fc555f5655824bf
SCN-f9fd1e960a75727f,derived_recommendation_scenario,,STM32F072RBT6,48,4096,262144,1,0,UNSUPPORTED,no observed configuration meets all constraints,f9fd1e960a75727f383fdbfcf6c29ab9330e3599b50a43d3680159de184e24d1
SCN-dff02d0e2da11c4b,derived_recommendation_scenario,,STM32F072RBT6,48,4096,262144,1,2000,UNSUPPORTED,no observed configuration meets all constraints,dff02d0e2da11c4b1b3f10303782fdf2bdcd1691ddf4235c151b1d5342bbc19a
SCN-732d53e60d1e059c,derived_recommendation_scenario,,STM32F072RBT6,48,4096,262144,1,5000,UNSUPPORTED,no observed configuration meets all constraints,732d53e60d1e059c948ac8111de3f3f7ed1d94a08fbf53ab3340849da7ac480e
SCN-1fc9ca75e9010e2c,derived_recommendation_scenario,,STM32F072RBT6,48,4096,262144,1,10000,UNSUPPORTED,no observed configuration meets all constraints,1fc9ca75e9010e2cccc068fe16c0e8f5b7577d4f76c69e15499bf3aa39a608b1
SCN-4673d38a2c437e92,derived_recommendation_scenario,,STM32F072RBT6,48,4096,262144,1,25000,UNSUPPORTED,no observed configuration meets all constraints,4673d38a2c437e920d73e4c69ab9c3d2cb0012b327ffdea2548485b49abbe59b
SCN-17f2055c66de2b0c,derived_recommendation_scenario,,STM32F072RBT6,48,4096,262144,1,50000,UNSUPPORTED,no observed configuration meets all constraints,17f2055c66de2b0c56bd92ee230ed7e464d391368c022bd1aabdfdabdb2f9c07
SCN-54bb075acac12ba7,derived_recommendation_scenario,,STM32F072RBT6,48,4096,262144,1,100000,UNSUPPORTED,no observed configuration meets all constraints,54bb075acac12ba777c044f468965d81bc282d636f32fc12141c0fe81402e850
SCN-c81812e16c3a3603,derived_recommendation_scenario,,STM32F072RBT6,48,4096,262144,1,250000,UNSUPPORTED,no observed configuration meets all constraints,c81812e16c3a360363f06a69b2f92adfb552e0d235c0c2dd23d7490c2e366879
SCN-ccf1f87029cebb4e,derived_recommendation_scenario,,STM32F072RBT6,48,4096,262144,3,0,UNSUPPORTED,no observed configuration meets all constraints,ccf1f87029cebb4ed5c9d7d461985078c3286bf8c361fafff0da4db73406a1bd
SCN-9c95b1ad4c295d41,derived_recommendation_scenario,,STM32F072RBT6,48,4096,262144,3,2000,UNSUPPORTED,no observed configuration meets all constraints,9c95b1ad4c295d4110c42a7b472f0a8a1b0e9a4b2bebfe794f51b8db60afa6df
SCN-238abf27f6a1ccc6,derived_recommendation_scenario,,STM32F072RBT6,48,4096,262144,3,5000,UNSUPPORTED,no observed configuration meets all constraints,238abf27f6a1ccc6e07433759995cce20c5a341b4e5d6d019f50f180b2a636a5
SCN-a402e2a1e5b27e9f,derived_recommendation_scenario,,STM32F072RBT6,48,4096,262144,3,10000,UNSUPPORTED,no observed configuration meets all constraints,a402e2a1e5b27e9f072025f34bcd8e899be5ae0bf5ce644a4d1d018aad0c1708
SCN-2d846e1f5809986b,derived_recommendation_scenario,,STM32F072RBT6,48,4096,262144,3,25000,UNSUPPORTED,no observed configuration meets all constraints,2d846e1f5809986bcf52cb55a7bf3f5d762a27e83b2cb1cba893d6b111f2bfc3
SCN-20cac539d26e093d,derived_recommendation_scenario,,STM32F072RBT6,48,4096,262144,3,50000,UNSUPPORTED,no observed configuration meets all constraints,20cac539d26e093d2749a6ead54bde1544e7cf746f9968e13d0819d363ab8c00
SCN-f98ca566af16e870,derived_recommendation_scenario,,STM32F072RBT6,48,4096,262144,3,100000,UNSUPPORTED,no observed configuration meets all constraints,f98ca566af16e87063ddf607c2fdb30c0e3b2f9731b449bd694a4360c9519ddb
SCN-9703f197f280d380,derived_recommendation_scenario,,STM32F072RBT6,48,4096,262144,3,250000,UNSUPPORTED,no observed configuration meets all constraints,9703f197f280d380a2e7af97687b6b0f4ab8aa4d5de7100c7adb096ae12534c4
SCN-97ed16ed06331430,derived_recommendation_scenario,,STM32F072RBT6,48,4096,262144,5,0,UNSUPPORTED,no observed configuration meets all constraints,97ed16ed06331430efd6cfbed85310e7126414f25bd789124d242d91ef42138c
SCN-b6d14516769c0e92,derived_recommendation_scenario,,STM32F072RBT6,48,4096,262144,5,2000,UNSUPPORTED,no observed configuration meets all constraints,b6d14516769c0e925a17073605c476235e3e62879a4edff09389b1b7413f3053
SCN-73c206eef6715d55,derived_recommendation_scenario,,STM32F072RBT6,48,4096,262144,5,5000,UNSUPPORTED,no observed configuration meets all constraints,73c206eef6715d557e2ad1c4c47df4900df474fd8aca39340cc7c7b3770e9401
SCN-a902c419cb7df24b,derived_recommendation_scenario,,STM32F072RBT6,48,4096,262144,5,10000,UNSUPPORTED,no observed configuration meets all constraints,a902c419cb7df24b964fff9f728ed72a4f6f6e6ad61674d4f2ab14ba64a1b0d6
SCN-b6b05c7872144f55,derived_recommendation_scenario,,STM32F072RBT6,48,4096,262144,5,25000,UNSUPPORTED,no observed configuration meets all constraints,b6b05c7872144f552aada7ca374493b7abc0ad211b9fcea659b853f4ce403a8c
SCN-775e9e703dac0af5,derived_recommendation_scenario,,STM32F072RBT6,48,4096,262144,5,50000,UNSUPPORTED,no observed configuration meets all constraints,775e9e703dac0af5dffe0b9fdd608f5dc14647bd2ba249a3dcdc967d2699b4fa
SCN-211a3c48f39a79f7,derived_recommendation_scenario,,STM32F072RBT6,48,4096,262144,5,100000,UNSUPPORTED,no observed configuration meets all constraints,211a3c48f39a79f73ae551becc73278b85cba5af7fe6765ff13069e8f8b0044d
SCN-6cb4c611f3e9276b,derived_recommendation_scenario,,STM32F072RBT6,48,4096,262144,5,250000,UNSUPPORTED,no observed configuration meets all constraints,6cb4c611f3e9276b2f5828d3fada796247b3cf35e3ea346a6c8ac445ce5bf7f7
SCN-f6f593f167809f1b,derived_recommendation_scenario,,STM32F072RBT6,48,4096,524288,1,0,UNSUPPORTED,no observed configuration meets all constraints,f6f593f167809f1be543f98253058532ae6a372fcb066f506c6926f59d48f68a
SCN-ec6a44325f48b636,derived_recommendation_scenario,,STM32F072RBT6,48,4096,524288,1,2000,UNSUPPORTED,no observed configuration meets all constraints,ec6a44325f48b636ce32441835dc423ba893ea72e4ea1c47f49ac471a6ae2663
SCN-2d12cc8f4b864286,derived_recommendation_scenario,,STM32F072RBT6,48,4096,524288,1,5000,UNSUPPORTED,no observed configuration meets all constraints,2d12cc8f4b864286dde60e12e629d32282a7b14135e1b8e6e97cb11958da9f7b
SCN-594238e07b0621c9,derived_recommendation_scenario,,STM32F072RBT6,48,4096,524288,1,10000,UNSUPPORTED,no observed configuration meets all constraints,594238e07b0621c93b67b8da1b25f696da8a8dbfbe54924d276f0b9827a004ec
SCN-9bd8be6891d36535,derived_recommendation_scenario,,STM32F072RBT6,48,4096,524288,1,25000,UNSUPPORTED,no observed configuration meets all constraints,9bd8be6891d3653526e0dbfdaeee546ab87cce66641646557e5f8bfad4728280
SCN-5143d4eacd0af6f4,derived_recommendation_scenario,,STM32F072RBT6,48,4096,524288,1,50000,UNSUPPORTED,no observed configuration meets all constraints,5143d4eacd0af6f46d5c2fedd2050454ad18af383b62d549516ce0ef3473f512
SCN-073d2f5871bde73d,derived_recommendation_scenario,,STM32F072RBT6,48,4096,524288,1,100000,UNSUPPORTED,no observed configuration meets all constraints,073d2f5871bde73d8f9017953bf4176a2bbf96318e07cd1639c51ac911a526f4
SCN-755a5992848f63f7,derived_recommendation_scenario,,STM32F072RBT6,48,4096,524288,1,250000,UNSUPPORTED,no observed configuration meets all constraints,755a5992848f63f779e2a665ff2e9f8ee3c7539a1715f2a2ff843bec8a6b9367
SCN-1a838960af9ecdc5,derived_recommendation_scenario,,STM32F072RBT6,48,4096,524288,3,0,UNSUPPORTED,no observed configuration meets all constraints,1a838960af9ecdc551beb320a2709f239ea0c6eb0fc3990c5df089160f9f4da0
SCN-eaffd31dde6b253c,derived_recommendation_scenario,,STM32F072RBT6,48,4096,524288,3,2000,UNSUPPORTED,no observed configuration meets all constraints,eaffd31dde6b253c45fc68d4666e7c896a5a82213fabad49619eece3e0807c08
SCN-df5a10a49e9ef671,derived_recommendation_scenario,,STM32F072RBT6,48,4096,524288,3,5000,UNSUPPORTED,no observed configuration meets all constraints,df5a10a49e9ef671372b80b6ae1b3f363ad0f51f68f2ebfd1ffa83aa25365657
SCN-ab47a1ca1ae2fd20,derived_recommendation_scenario,,STM32F072RBT6,48,4096,524288,3,10000,UNSUPPORTED,no observed configuration meets all constraints,ab47a1ca1ae2fd2011bce5fec0895f8690f5caa7caffd16babe5680478c8bb05
SCN-14e9a643f8cc439f,derived_recommendation_scenario,,STM32F072RBT6,48,4096,524288,3,25000,UNSUPPORTED,no observed configuration meets all constraints,14e9a643f8cc439f50135d7b04579b75c1f33fba11dfdaac90bf451113f6f091
SCN-78e86ddb170bf85e,derived_recommendation_scenario,,STM32F072RBT6,48,4096,524288,3,50000,UNSUPPORTED,no observed configuration meets all constraints,78e86ddb170bf85e928894d707a12b434897bff04f64b31fdb7e770cc865629c
SCN-1b1be1906b39e93b,derived_recommendation_scenario,,STM32F072RBT6,48,4096,524288,3,100000,UNSUPPORTED,no observed configuration meets all constraints,1b1be1906b39e93b8ea8ac6e6eb74cf73eb1cb5678b9faf987d178b4c7042557
SCN-2ef241a75d00e7d7,derived_recommendation_scenario,,STM32F072RBT6,48,4096,524288,3,250000,UNSUPPORTED,no observed configuration meets all constraints,2ef241a75d00e7d777d9ba552e589a9d3a8e05276b86f06887294ac91bc0d651
SCN-ce563fbee1fa195f,derived_recommendation_scenario,,STM32F072RBT6,48,4096,524288,5,0,UNSUPPORTED,no observed configuration meets all constraints,ce563fbee1fa195f137d69d51111282b2f83a793aed3dc44c725221616c5f812
SCN-5d9297991ac931d6,derived_recommendation_scenario,,STM32F072RBT6,48,4096,524288,5,2000,UNSUPPORTED,no observed configuration meets all constraints,5d9297991ac931d6782f027e523ad9f7b4644546d4e8a94b89536f43cae6d67f
SCN-ed2c120bb55dfc4b,derived_recommendation_scenario,,STM32F072RBT6,48,4096,524288,5,5000,UNSUPPORTED,no observed configuration meets all constraints,ed2c120bb55dfc4b83529bbfd5e8aeb6f138efe4a35160ed6ec4504c313bac0b
SCN-98117fb07dde50b1,derived_recommendation_scenario,,STM32F072RBT6,48,4096,524288,5,10000,UNSUPPORTED,no observed configuration meets all constraints,98117fb07dde50b1297564e00a9a30a6fa1fc9264d221cf0bce6922742f5b903
SCN-4d345ffe29da7ccd,derived_recommendation_scenario,,STM32F072RBT6,48,4096,524288,5,25000,UNSUPPORTED,no observed configuration meets all constraints,4d345ffe29da7ccdf7231005d833c858ac8286a1f261e7c90c143933e2ab222b
SCN-d65312d51e85216e,derived_recommendation_scenario,,STM32F072RBT6,48,4096,524288,5,50000,UNSUPPORTED,no observed configuration meets all constraints,d65312d51e85216e766d4d5d1a04a7762b0d1f3b2c8d4d2a9560163b59c99231
SCN-24a0501fb476def6,derived_recommendation_scenario,,STM32F072RBT6,48,4096,524288,5,100000,UNSUPPORTED,no observed configuration meets all constraints,24a0501fb476def666b7d08a125361fd0e16578c60957df9e14b10fea9731e6e
SCN-05ba60e8f6de4335,derived_recommendation_scenario,,STM32F072RBT6,48,4096,524288,5,250000,UNSUPPORTED,no observed configuration meets all constraints,05ba60e8f6de4335003a8d138625d2482427038251966d70319fe5ebd8a00e03
SCN-fdf99c810d6ee746,derived_recommendation_scenario,,STM32F072RBT6,48,4096,1048576,1,0,UNSUPPORTED,no observed configuration meets all constraints,fdf99c810d6ee74617713c99826e48aa76387506a66a737bda05543948d05868
SCN-b58ab48ad388966a,derived_recommendation_scenario,,STM32F072RBT6,48,4096,1048576,1,2000,UNSUPPORTED,no observed configuration meets all constraints,b58ab48ad388966ae6046c1a2253a9949778e6c387d3b1af966a55483b1ce539
SCN-f4d7c3044c0d395b,derived_recommendation_scenario,,STM32F072RBT6,48,4096,1048576,1,5000,UNSUPPORTED,no observed configuration meets all constraints,f4d7c3044c0d395b842ac0f788b49992b2bc74fa914554dcabdfbea50343f534
SCN-2cb0047d851c1eec,derived_recommendation_scenario,,STM32F072RBT6,48,4096,1048576,1,10000,UNSUPPORTED,no observed configuration meets all constraints,2cb0047d851c1eec6ba558649aa2fa5de49b66fb40d8a6ba03dd84e2aea94860
SCN-2d4203ba96c8f3b1,derived_recommendation_scenario,,STM32F072RBT6,48,4096,1048576,1,25000,UNSUPPORTED,no observed configuration meets all constraints,2d4203ba96c8f3b1914cba6aa6c4f5893fd0b332a6d5ecbda73bfa00b7b1153b
SCN-fda2d2b113f4d3d9,derived_recommendation_scenario,,STM32F072RBT6,48,4096,1048576,1,50000,UNSUPPORTED,no observed configuration meets all constraints,fda2d2b113f4d3d9ba41f8884e591e66418fe0f83f0714afc8d8066a0259d8a2
SCN-c77acb20d1ef1b83,derived_recommendation_scenario,,STM32F072RBT6,48,4096,1048576,1,100000,UNSUPPORTED,no observed configuration meets all constraints,c77acb20d1ef1b836781bbcfb6862e4594ee49b9bb36349442bce02de4b26370
SCN-a3abe3ab9eba11bd,derived_recommendation_scenario,,STM32F072RBT6,48,4096,1048576,1,250000,UNSUPPORTED,no observed configuration meets all constraints,a3abe3ab9eba11bd7875621a3699d7efc5443efecfce349e2077a9f0bdf0118b
SCN-400a5a9c7f7e9b61,derived_recommendation_scenario,,STM32F072RBT6,48,4096,1048576,3,0,UNSUPPORTED,no observed configuration meets all constraints,400a5a9c7f7e9b61f1b6e8782f0e7621f09498efe94b033db5529218aa233a2a
SCN-ef10fdc6a952d09d,derived_recommendation_scenario,,STM32F072RBT6,48,4096,1048576,3,2000,UNSUPPORTED,no observed configuration meets all constraints,ef10fdc6a952d09d2dd83f6a064a0da9bfbf58ac2ce1c81247193af3ea1d1a56
SCN-b59951ff113ad27f,derived_recommendation_scenario,,STM32F072RBT6,48,4096,1048576,3,5000,UNSUPPORTED,no observed configuration meets all constraints,b59951ff113ad27f6c031270fe6d46984e2d7a0658ded0f6c1e577fc1d4f7ebd
SCN-e6aeab09c6f5c4a4,derived_recommendation_scenario,,STM32F072RBT6,48,4096,1048576,3,10000,UNSUPPORTED,no observed configuration meets all constraints,e6aeab09c6f5c4a4db76f13e07cab9adfd0fac4e3ea00226e079d8a40f6db013
SCN-831d33386f1e2fe6,derived_recommendation_scenario,,STM32F072RBT6,48,4096,1048576,3,25000,UNSUPPORTED,no observed configuration meets all constraints,831d33386f1e2fe6da7ca46561c96d59e2d99a6d0769a8d72d18a67476014d3a
SCN-bafa778bd75d712a,derived_recommendation_scenario,,STM32F072RBT6,48,4096,1048576,3,50000,UNSUPPORTED,no observed configuration meets all constraints,bafa778bd75d712a95567572f432d4a9c7b11dea54794eb95dff14c06e84cec5
SCN-435daa9dc5d26067,derived_recommendation_scenario,,STM32F072RBT6,48,4096,1048576,3,100000,UNSUPPORTED,no observed configuration meets all constraints,435daa9dc5d2606736aa8f5c5d3d73fa6303c386b5fe3453f26b047dc93dd6f0
SCN-6ed79d53fc3b86cf,derived_recommendation_scenario,,STM32F072RBT6,48,4096,1048576,3,250000,UNSUPPORTED,no observed configuration meets all constraints,6ed79d53fc3b86cfc2743448e858de7aec1f591ef2414125491e7e7552210c4d
SCN-533b22257c8db281,derived_recommendation_scenario,,STM32F072RBT6,48,4096,1048576,5,0,UNSUPPORTED,no observed configuration meets all constraints,533b22257c8db28130a6efd67e7564a62f14fad51df9c10f25a030c436fb9ee3
